id,scenario,distribution,sample_size,data_type,replicate,obs_type,parameter,mean,median,q2.5,q5,q20,q35,q65,q80,q95,q97.5
326,stable,medium,200,exponential,18,,sd,3.3,3.3,2.8,2.9,3.1,3.2,3.4,3.6,3.9,4
327,stable,medium,200,exponential,19,,sd,3.4,3.3,2.8,2.9,3.1,3.2,3.4,3.6,3.9,4
328,stable,medium,200,exponential,20,,sd,3.6,3.6,3.1,3.1,3.4,3.5,3.7,3.9,4.2,4.3
329,stable,short,200,exponential,1,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
330,stable,short,200,exponential,2,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.5,1.6,1.7,1.7
331,stable,short,200,exponential,3,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
332,stable,short,200,exponential,4,,sd,1.7,1.7,1.5,1.5,1.6,1.7,1.7,1.8,1.9,2
333,stable,short,200,exponential,5,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.7,1.8,1.9
334,stable,short,200,exponential,6,,sd,1.4,1.4,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.6
335,stable,short,200,exponential,7,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8
336,stable,short,200,exponential,8,,sd,1.8,1.8,1.6,1.6,1.7,1.8,1.9,1.9,2.1,2.1
337,stable,short,200,exponential,9,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
338,stable,short,200,exponential,10,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.6,1.7,1.8,1.8
339,stable,short,200,exponential,11,,sd,3.2,3.1,2.6,2.6,2.9,3,3.3,3.4,3.7,3.9
340,stable,short,200,exponential,12,,sd,1.6,1.6,1.4,1.5,1.5,1.6,1.7,1.7,1.8,1.9
341,stable,short,200,exponential,13,,sd,1.7,1.7,1.5,1.5,1.6,1.7,1.8,1.8,2,2
342,stable,short,200,exponential,14,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8
343,stable,short,200,exponential,15,,sd,1.4,1.4,1.2,1.3,1.3,1.4,1.4,1.5,1.6,1.6
344,stable,short,200,exponential,16,,sd,1.7,1.7,1.5,1.5,1.6,1.7,1.8,1.8,2,2
345,stable,short,200,exponential,17,,sd,3.2,3.2,2.7,2.7,2.9,3.1,3.3,3.5,3.8,4
346,stable,short,200,exponential,18,,sd,1.7,1.7,1.4,1.5,1.6,1.6,1.7,1.8,1.9,1.9
347,stable,short,200,exponential,19,,sd,1.7,1.7,1.5,1.5,1.6,1.6,1.7,1.8,1.9,2
348,stable,short,200,exponential,20,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.7,1.8,1.9
349,120 days,,1262,ebola_case_study,,real-time,sd,11,11,9.9,10,11,11,11,12,12,13
350,120 days,,1460,ebola_case_study,,retrospective,sd,11,11,9.4,9.6,10,10,11,11,12,12
351,180 days,,4609,ebola_case_study,,real-time,sd,7.5,7.5,7.2,7.2,7.4,7.4,7.6,7.7,7.8,7.9
352,180 days,,4992,ebola_case_study,,retrospective,sd,7.5,7.5,7.2,7.2,7.3,7.4,7.6,7.6,7.8,7.8
353,240 days,,7391,ebola_case_study,,real-time,sd,8.1,8.1,7.8,7.8,7.9,8,8.1,8.2,8.4,8.4
354,240 days,,7475,ebola_case_study,,retrospective,sd,8,8,7.7,7.8,7.9,8,8.1,8.2,8.3,8.4
355,60 days,,401,ebola_case_study,,real-time,sd,13,12,10,10,11,12,13,14,15,16
356,60 days,,428,ebola_case_study,,retrospective,sd,13,12,10,10,11,12,13,14,15,16
